TITLE,Fecha,Cantidad,Time
Libro 116,2020-06-01,9.0,29
Libro 116,2020-07-01,23.0,30
Libro 116,2020-08-01,12.0,31
Libro 116,2020-09-01,10.0,32
Libro 116,2020-10-01,13.0,33
Libro 116,2020-11-01,29.0,34
Libro 116,2020-12-01,23.0,35
Libro 116,2021-01-01,6.0,36
Libro 117,2018-01-01,18.0,0
Libro 117,2018-02-01,14.0,1
Libro 117,2018-03-01,17.0,2
Libro 117,2018-04-01,13.0,3
Libro 117,2018-05-01,9.0,4
Libro 117,2018-06-01,10.0,5
Libro 117,2018-07-01,20.0,6
Libro 117,2018-08-01,9.0,7
Libro 117,2018-09-01,8.0,8
Libro 117,2018-10-01,24.0,9
Libro 117,2018-11-01,21.0,10
Libro 117,2018-12-01,0.0,11
Libro 117,2019-01-01,32.0,12
Libro 117,2019-02-01,11.0,13
Libro 117,2019-03-01,17.0,14
Libro 117,2019-04-01,7.0,15
Libro 117,2019-05-01,3.0,16
Libro 117,2019-06-01,9.0,17
Libro 117,2019-07-01,4.0,18
Libro 117,2019-08-01,10.0,19
Libro 117,2019-09-01,22.0,20
Libro 117,2019-10-01,19.0,21
Libro 117,2019-11-01,22.0,22
Libro 117,2019-12-01,22.0,23
Libro 117,2020-01-01,27.0,24
Libro 117,2020-02-01,13.0,25
Libro 117,2020-03-01,8.0,26
Libro 117,2020-04-01,9.0,27
Libro 117,2020-05-01,9.0,28
Libro 117,2020-06-01,10.0,29
Libro 117,2020-07-01,13.0,30
Libro 117,2020-08-01,12.0,31
Libro 117,2020-09-01,19.0,32
Libro 117,2020-10-01,10.0,33
Libro 117,2020-11-01,13.0,34
Libro 117,2020-12-01,18.0,35
Libro 117,2021-01-01,9.0,36
Libro 118,2018-01-01,20.0,0
Libro 118,2018-02-01,11.0,1
Libro 118,2018-03-01,13.0,2
Libro 118,2018-04-01,10.0,3
Libro 118,2018-05-01,4.0,4
Libro 118,2018-06-01,5.0,5
Libro 118,2018-07-01,8.0,6
Libro 118,2018-08-01,2.0,7
Libro 118,2018-09-01,5.0,8
Libro 118,2018-10-01,7.0,9
Libro 118,2018-11-01,8.0,10
Libro 118,2018-12-01,0.0,11
Libro 118,2019-01-01,13.0,12
Libro 118,2019-02-01,4.0,13
Libro 118,2019-03-01,9.0,14
Libro 118,2019-04-01,5.0,15
Libro 118,2019-05-01,2.0,16
Libro 118,2019-06-01,5.0,17
Libro 118,2019-07-01,26.0,18
Libro 118,2019-08-01,5.0,19
Libro 118,2019-09-01,3.0,20
Libro 118,2019-10-01,11.0,21
Libro 118,2019-11-01,8.0,22
Libro 118,2019-12-01,8.0,23
Libro 118,2020-01-01,7.0,24
Libro 118,2020-02-01,4.0,25
Libro 118,2020-03-01,3.0,26
Libro 118,2020-04-01,0.0,27
Libro 118,2020-05-01,0.0,28
Libro 118,2020-06-01,1.0,29
Libro 118,2020-07-01,4.0,30
Libro 118,2020-08-01,4.0,31
Libro 118,2020-09-01,1.0,32
Libro 118,2020-10-01,2.0,33
Libro 118,2020-11-01,0.0,34
Libro 118,2020-12-01,3.0,35
Libro 118,2021-01-01,4.0,36
Libro 119,2018-01-01,24.0,0
Libro 119,2018-02-01,14.0,1
Libro 119,2018-03-01,10.0,2
Libro 119,2018-04-01,10.0,3
Libro 119,2018-05-01,12.0,4
Libro 119,2018-06-01,4.0,5
Libro 119,2018-07-01,11.0,6
Libro 119,2018-08-01,5.0,7
Libro 119,2018-09-01,9.0,8
Libro 119,2018-10-01,12.0,9
Libro 119,2018-11-01,15.0,10
Libro 119,2018-12-01,0.0,11
Libro 119,2019-01-01,12.0,12
Libro 119,2019-02-01,10.0,13
Libro 119,2019-03-01,10.0,14
Libro 119,2019-04-01,12.0,15
Libro 119,2019-05-01,6.0,16
Libro 119,2019-06-01,13.0,17
Libro 119,2019-07-01,10.0,18
Libro 119,2019-08-01,9.0,19
Libro 119,2019-09-01,7.0,20
Libro 119,2019-10-01,7.0,21
Libro 119,2019-11-01,10.0,22
Libro 119,2019-12-01,11.0,23
Libro 119,2020-01-01,11.0,24
Libro 119,2020-02-01,30.0,25
Libro 119,2020-03-01,20.0,26
Libro 119,2020-04-01,9.0,27
Libro 119,2020-05-01,9.0,28
Libro 119,2020-06-01,13.0,29
Libro 119,2020-07-01,43.0,30
Libro 119,2020-08-01,49.0,31
Libro 119,2020-09-01,43.0,32
Libro 119,2020-10-01,38.0,33
Libro 119,2020-11-01,51.0,34
Libro 119,2020-12-01,96.0,35
Libro 119,2021-01-01,49.0,36
Libro 12,2018-01-01,50.0,0
Libro 12,2018-02-01,170.0,1
Libro 12,2018-03-01,201.0,2
Libro 12,2018-04-01,204.0,3
Libro 12,2018-05-01,185.0,4
Libro 12,2018-06-01,212.0,5
Libro 12,2018-07-01,293.0,6
Libro 12,2018-08-01,97.0,7
Libro 12,2018-09-01,193.0,8
Libro 12,2018-10-01,402.0,9
Libro 12,2018-11-01,453.0,10
Libro 12,2018-12-01,0.0,11
Libro 12,2019-01-01,302.0,12
Libro 12,2019-02-01,282.0,13
Libro 12,2019-03-01,292.0,14
Libro 12,2019-04-01,210.0,15
Libro 12,2019-05-01,199.0,16
Libro 12,2019-06-01,217.0,17
Libro 12,2019-07-01,238.0,18
Libro 12,2019-08-01,140.0,19
Libro 12,2019-09-01,262.0,20
Libro 12,2019-10-01,332.0,21
Libro 12,2019-11-01,336.0,22
Libro 12,2019-12-01,779.0,23
Libro 12,2020-01-01,305.0,24
Libro 12,2020-02-01,262.0,25
Libro 12,2020-03-01,205.0,26
Libro 12,2020-04-01,99.0,27
Libro 12,2020-05-01,130.0,28
Libro 12,2020-06-01,204.0,29
Libro 12,2020-07-01,280.0,30
Libro 12,2020-08-01,258.0,31
Libro 12,2020-09-01,250.0,32
Libro 12,2020-10-01,263.0,33
Libro 12,2020-11-01,291.0,34
Libro 12,2020-12-01,704.0,35
Libro 12,2021-01-01,228.0,36
Libro 120,2018-01-01,11.0,0
Libro 120,2018-02-01,9.0,1
Libro 120,2018-03-01,13.0,2
Libro 120,2018-04-01,12.0,3
Libro 120,2018-05-01,8.0,4
Libro 120,2018-06-01,8.0,5
Libro 120,2018-07-01,12.0,6
Libro 120,2018-08-01,3.0,7
Libro 120,2018-09-01,11.0,8
Libro 120,2018-10-01,10.0,9
Libro 120,2018-11-01,11.0,10
Libro 120,2018-12-01,0.0,11
Libro 120,2019-01-01,17.0,12
Libro 120,2019-02-01,7.0,13
Libro 120,2019-03-01,12.0,14
Libro 120,2019-04-01,7.0,15
Libro 120,2019-05-01,7.0,16
Libro 120,2019-06-01,8.0,17
Libro 120,2019-07-01,7.0,18
Libro 120,2019-08-01,6.0,19
Libro 120,2019-09-01,4.0,20
Libro 120,2019-10-01,8.0,21
Libro 120,2019-11-01,6.0,22
Libro 120,2019-12-01,11.0,23
Libro 120,2020-01-01,3.0,24
Libro 120,2020-02-01,6.0,25
Libro 120,2020-03-01,9.0,26
Libro 120,2020-04-01,1.0,27
Libro 120,2020-05-01,0.0,28
Libro 120,2020-06-01,3.0,29
Libro 120,2020-07-01,16.0,30
Libro 120,2020-08-01,10.0,31
Libro 120,2020-09-01,10.0,32
Libro 120,2020-10-01,14.0,33
Libro 120,2020-11-01,8.0,34
Libro 120,2020-12-01,15.0,35
Libro 120,2021-01-01,5.0,36
Libro 121,2018-01-01,3.0,0
Libro 121,2018-02-01,1.0,1
Libro 121,2018-03-01,1.0,2
Libro 121,2018-04-01,4.0,3
Libro 121,2018-05-01,0.0,4
Libro 121,2018-06-01,0.0,5
Libro 121,2018-07-01,0.0,6
Libro 121,2018-08-01,2.0,7
Libro 121,2018-09-01,2.0,8
Libro 121,2018-10-01,10.0,9
Libro 121,2018-11-01,21.0,10
Libro 121,2018-12-01,0.0,11
Libro 121,2019-01-01,7.0,12
Libro 121,2019-02-01,5.0,13
Libro 121,2019-03-01,7.0,14
Libro 121,2019-04-01,8.0,15
Libro 121,2019-05-01,5.0,16
Libro 121,2019-06-01,3.0,17
Libro 121,2019-07-01,5.0,18
Libro 121,2019-08-01,3.0,19
Libro 121,2019-09-01,7.0,20
Libro 121,2019-10-01,8.0,21
Libro 121,2019-11-01,12.0,22
Libro 121,2019-12-01,9.0,23
Libro 121,2020-01-01,9.0,24
Libro 121,2020-02-01,14.0,25
Libro 121,2020-03-01,12.0,26
Libro 121,2020-04-01,10.0,27
Libro 121,2020-05-01,7.0,28
Libro 121,2020-06-01,7.0,29
Libro 121,2020-07-01,14.0,30
Libro 121,2020-08-01,9.0,31
Libro 121,2020-09-01,9.0,32
Libro 121,2020-10-01,18.0,33
Libro 121,2020-11-01,15.0,34
Libro 121,2020-12-01,28.0,35
Libro 121,2021-01-01,8.0,36
Libro 122,2018-01-01,9.0,0
Libro 122,2018-02-01,11.0,1
Libro 122,2018-03-01,12.0,2
Libro 122,2018-04-01,7.0,3
Libro 122,2018-05-01,6.0,4
Libro 122,2018-06-01,4.0,5
Libro 122,2018-07-01,17.0,6
Libro 122,2018-08-01,4.0,7
Libro 122,2018-09-01,7.0,8
Libro 122,2018-10-01,10.0,9
Libro 122,2018-11-01,12.0,10
Libro 122,2018-12-01,0.0,11
Libro 122,2019-01-01,10.0,12
Libro 122,2019-02-01,10.0,13
Libro 122,2019-03-01,7.0,14
Libro 122,2019-04-01,7.0,15
Libro 122,2019-05-01,6.0,16
Libro 122,2019-06-01,11.0,17
Libro 122,2019-07-01,4.0,18
Libro 122,2019-08-01,3.0,19
Libro 122,2019-09-01,2.0,20
Libro 122,2019-10-01,3.0,21
Libro 122,2019-11-01,2.0,22
Libro 122,2019-12-01,9.0,23
Libro 122,2020-01-01,11.0,24
Libro 122,2020-02-01,11.0,25
Libro 122,2020-03-01,5.0,26
Libro 122,2020-04-01,3.0,27
Libro 122,2020-05-01,2.0,28
Libro 122,2020-06-01,5.0,29
Libro 122,2020-07-01,17.0,30
Libro 122,2020-08-01,15.0,31
Libro 122,2020-09-01,12.0,32
Libro 122,2020-10-01,14.0,33
Libro 122,2020-11-01,15.0,34
Libro 122,2020-12-01,29.0,35
Libro 122,2021-01-01,11.0,36
Libro 123,2018-01-01,5.0,0
Libro 123,2018-02-01,5.0,1
Libro 123,2018-03-01,8.0,2
Libro 123,2018-04-01,1.0,3
Libro 123,2018-05-01,3.0,4
Libro 123,2018-06-01,3.0,5
Libro 123,2018-07-01,2.0,6
Libro 123,2018-08-01,4.0,7
Libro 123,2018-09-01,4.0,8
Libro 123,2018-10-01,5.0,9
Libro 123,2018-11-01,5.0,10
Libro 123,2018-12-01,0.0,11
Libro 123,2019-01-01,5.0,12
Libro 123,2019-02-01,5.0,13
Libro 123,2019-03-01,6.0,14
Libro 123,2019-04-01,4.0,15
Libro 123,2019-05-01,5.0,16
Libro 123,2019-06-01,8.0,17
Libro 123,2019-07-01,5.0,18
Libro 123,2019-08-01,3.0,19
Libro 123,2019-09-01,6.0,20
Libro 123,2019-10-01,14.0,21
Libro 123,2019-11-01,8.0,22
Libro 123,2019-12-01,10.0,23
Libro 123,2020-01-01,10.0,24
Libro 123,2020-02-01,4.0,25
Libro 123,2020-03-01,10.0,26
Libro 123,2020-04-01,1.0,27
Libro 123,2020-05-01,1.0,28
Libro 123,2020-06-01,3.0,29
Libro 123,2020-07-01,4.0,30
Libro 123,2020-08-01,7.0,31
Libro 123,2020-09-01,7.0,32
Libro 123,2020-10-01,18.0,33
Libro 123,2020-11-01,10.0,34
Libro 123,2020-12-01,5.0,35
Libro 123,2021-01-01,5.0,36
Libro 124,2018-01-01,27.0,0
Libro 124,2018-02-01,24.0,1
Libro 124,2018-03-01,45.0,2
Libro 124,2018-04-01,45.0,3
Libro 124,2018-05-01,27.0,4
Libro 124,2018-06-01,24.0,5
Libro 124,2018-07-01,24.0,6
Libro 124,2018-08-01,11.0,7
Libro 124,2018-09-01,12.0,8
Libro 124,2018-10-01,25.0,9
Libro 124,2018-11-01,31.0,10
Libro 124,2018-12-01,0.0,11
Libro 124,2019-01-01,25.0,12
Libro 124,2019-02-01,22.0,13
Libro 124,2019-03-01,21.0,14
Libro 124,2019-04-01,12.0,15
Libro 124,2019-05-01,15.0,16
Libro 124,2019-06-01,25.0,17
Libro 124,2019-07-01,26.0,18
Libro 124,2019-08-01,15.0,19
Libro 124,2019-09-01,17.0,20
Libro 124,2019-10-01,15.0,21
Libro 124,2019-11-01,20.0,22
Libro 124,2019-12-01,17.0,23
Libro 124,2020-01-01,22.0,24
Libro 124,2020-02-01,24.0,25
Libro 124,2020-03-01,29.0,26
Libro 124,2020-04-01,3.0,27
Libro 124,2020-05-01,8.0,28
Libro 124,2020-06-01,10.0,29
Libro 124,2020-07-01,25.0,30
Libro 124,2020-08-01,19.0,31
Libro 124,2020-09-01,9.0,32
Libro 124,2020-10-01,13.0,33
Libro 124,2020-11-01,13.0,34
Libro 124,2020-12-01,15.0,35
Libro 124,2021-01-01,7.0,36
Libro 125,2018-01-01,16.0,0
Libro 125,2018-02-01,32.0,1
Libro 125,2018-03-01,10.0,2
Libro 125,2018-04-01,7.0,3
Libro 125,2018-05-01,13.0,4
Libro 125,2018-06-01,6.0,5
Libro 125,2018-07-01,13.0,6
Libro 125,2018-08-01,13.0,7
Libro 125,2018-09-01,28.0,8
Libro 125,2018-10-01,27.0,9
Libro 125,2018-11-01,14.0,10
Libro 125,2018-12-01,0.0,11
Libro 125,2019-01-01,25.0,12
Libro 125,2019-02-01,18.0,13
Libro 125,2019-03-01,22.0,14
Libro 125,2019-04-01,39.0,15
Libro 125,2019-05-01,11.0,16
Libro 125,2019-06-01,4.0,17
Libro 125,2019-07-01,6.0,18
Libro 125,2019-08-01,11.0,19
Libro 125,2019-09-01,29.0,20
Libro 125,2019-10-01,54.0,21
Libro 125,2019-11-01,12.0,22
Libro 125,2019-12-01,11.0,23
Libro 125,2020-01-01,9.0,24
Libro 125,2020-02-01,9.0,25
Libro 125,2020-03-01,5.0,26
Libro 125,2020-04-01,2.0,27
Libro 125,2020-05-01,1.0,28
Libro 125,2020-06-01,3.0,29
Libro 125,2020-07-01,5.0,30
Libro 125,2020-08-01,4.0,31
Libro 125,2020-09-01,6.0,32
Libro 125,2020-10-01,19.0,33
Libro 125,2020-11-01,5.0,34
Libro 125,2020-12-01,4.0,35
Libro 125,2021-01-01,0.0,36
Libro 126,2018-01-01,26.0,0
Libro 126,2018-02-01,25.0,1
Libro 126,2018-03-01,37.0,2
Libro 126,2018-04-01,30.0,3
Libro 126,2018-05-01,32.0,4
Libro 126,2018-06-01,23.0,5
Libro 126,2018-07-01,41.0,6
Libro 126,2018-08-01,9.0,7
Libro 126,2018-09-01,23.0,8
Libro 126,2018-10-01,29.0,9
Libro 126,2018-11-01,48.0,10
Libro 126,2018-12-01,0.0,11
Libro 126,2019-01-01,37.0,12
Libro 126,2019-02-01,32.0,13
Libro 126,2019-03-01,44.0,14
Libro 126,2019-04-01,25.0,15
Libro 126,2019-05-01,14.0,16
Libro 126,2019-06-01,28.0,17
Libro 126,2019-07-01,16.0,18
Libro 126,2019-08-01,14.0,19
Libro 126,2019-09-01,16.0,20
Libro 126,2019-10-01,19.0,21
Libro 126,2019-11-01,9.0,22
Libro 126,2019-12-01,9.0,23
Libro 126,2020-01-01,22.0,24
Libro 126,2020-02-01,23.0,25
Libro 126,2020-03-01,42.0,26
Libro 126,2020-04-01,24.0,27
Libro 126,2020-05-01,26.0,28
Libro 126,2020-06-01,24.0,29
Libro 126,2020-07-01,24.0,30
Libro 126,2020-08-01,28.0,31
Libro 126,2020-09-01,24.0,32
Libro 126,2020-10-01,33.0,33
Libro 126,2020-11-01,24.0,34
Libro 126,2020-12-01,46.0,35
Libro 126,2021-01-01,25.0,36
Libro 127,2018-01-01,4.0,0
Libro 127,2018-02-01,4.0,1
Libro 127,2018-03-01,10.0,2
Libro 127,2018-04-01,4.0,3
Libro 127,2018-05-01,3.0,4
Libro 127,2018-06-01,22.0,5
Libro 127,2018-07-01,23.0,6
Libro 127,2018-08-01,8.0,7
Libro 127,2018-09-01,11.0,8
Libro 127,2018-10-01,22.0,9
Libro 127,2018-11-01,25.0,10
Libro 127,2018-12-01,0.0,11
Libro 127,2019-01-01,21.0,12
Libro 127,2019-02-01,19.0,13
Libro 127,2019-03-01,26.0,14
Libro 127,2019-04-01,16.0,15
Libro 127,2019-05-01,9.0,16
Libro 127,2019-06-01,25.0,17
Libro 127,2019-07-01,19.0,18
Libro 127,2019-08-01,13.0,19
Libro 127,2019-09-01,8.0,20
Libro 127,2019-10-01,7.0,21
Libro 127,2019-11-01,10.0,22
Libro 127,2019-12-01,14.0,23
Libro 127,2020-01-01,6.0,24
Libro 127,2020-02-01,9.0,25
Libro 127,2020-03-01,5.0,26
Libro 127,2020-04-01,1.0,27
Libro 127,2020-05-01,3.0,28
Libro 127,2020-06-01,1.0,29
Libro 127,2020-07-01,2.0,30
Libro 127,2020-08-01,3.0,31
Libro 127,2020-09-01,3.0,32
Libro 127,2020-10-01,2.0,33
Libro 127,2020-11-01,4.0,34
Libro 127,2020-12-01,3.0,35
Libro 127,2021-01-01,1.0,36
Libro 128,2018-01-01,23.0,0
Libro 128,2018-02-01,26.0,1
Libro 128,2018-03-01,32.0,2
Libro 128,2018-04-01,34.0,3
Libro 128,2018-05-01,41.0,4
Libro 128,2018-06-01,49.0,5
Libro 128,2018-07-01,51.0,6
Libro 128,2018-08-01,9.0,7
Libro 128,2018-09-01,18.0,8
Libro 128,2018-10-01,34.0,9
Libro 128,2018-11-01,52.0,10
Libro 128,2018-12-01,0.0,11
Libro 128,2019-01-01,36.0,12
Libro 128,2019-02-01,32.0,13
Libro 128,2019-03-01,35.0,14
Libro 128,2019-04-01,25.0,15
Libro 128,2019-05-01,11.0,16
Libro 128,2019-06-01,22.0,17
Libro 128,2019-07-01,17.0,18
Libro 128,2019-08-01,15.0,19
Libro 128,2019-09-01,17.0,20
Libro 128,2019-10-01,20.0,21
Libro 128,2019-11-01,43.0,22
Libro 128,2019-12-01,72.0,23
Libro 128,2020-01-01,38.0,24
Libro 128,2020-02-01,22.0,25
Libro 128,2020-03-01,10.0,26
Libro 128,2020-04-01,15.0,27
Libro 128,2020-05-01,17.0,28
Libro 128,2020-06-01,10.0,29
Libro 128,2020-07-01,21.0,30
Libro 128,2020-08-01,40.0,31
Libro 128,2020-09-01,24.0,32
Libro 128,2020-10-01,33.0,33
Libro 128,2020-11-01,33.0,34
Libro 128,2020-12-01,53.0,35
Libro 128,2021-01-01,16.0,36
Libro 129,2018-01-01,21.0,0
Libro 129,2018-02-01,35.0,1
Libro 129,2018-03-01,19.0,2
Libro 129,2018-04-01,23.0,3
Libro 129,2018-05-01,23.0,4
Libro 129,2018-06-01,19.0,5
Libro 129,2018-07-01,21.0,6
Libro 129,2018-08-01,5.0,7
Libro 129,2018-09-01,19.0,8
Libro 129,2018-10-01,25.0,9
Libro 129,2018-11-01,26.0,10
Libro 129,2018-12-01,0.0,11
Libro 129,2019-01-01,31.0,12
Libro 129,2019-02-01,22.0,13
Libro 129,2019-03-01,24.0,14
Libro 129,2019-04-01,22.0,15
Libro 129,2019-05-01,16.0,16
Libro 129,2019-06-01,16.0,17
Libro 129,2019-07-01,24.0,18
Libro 129,2019-08-01,33.0,19
Libro 129,2019-09-01,18.0,20
Libro 129,2019-10-01,40.0,21
Libro 129,2019-11-01,23.0,22
Libro 129,2019-12-01,29.0,23
Libro 129,2020-01-01,19.0,24
Libro 129,2020-02-01,21.0,25
Libro 129,2020-03-01,24.0,26
Libro 129,2020-04-01,6.0,27
Libro 129,2020-05-01,5.0,28
Libro 129,2020-06-01,9.0,29
Libro 129,2020-07-01,9.0,30
Libro 129,2020-08-01,21.0,31
Libro 129,2020-09-01,11.0,32
Libro 129,2020-10-01,9.0,33
Libro 129,2020-11-01,14.0,34
Libro 129,2020-12-01,33.0,35
Libro 129,2021-01-01,0.0,36
Libro 13,2018-01-01,316.0,0
Libro 13,2018-02-01,294.0,1
Libro 13,2018-03-01,239.0,2
Libro 13,2018-04-01,147.0,3
Libro 13,2018-05-01,148.0,4
Libro 13,2018-06-01,130.0,5
Libro 13,2018-07-01,156.0,6
Libro 13,2018-08-01,72.0,7
Libro 13,2018-09-01,109.0,8
Libro 13,2018-10-01,157.0,9
Libro 13,2018-11-01,200.0,10
Libro 13,2018-12-01,0.0,11
Libro 13,2019-01-01,236.0,12
Libro 13,2019-02-01,257.0,13
Libro 13,2019-03-01,286.0,14
Libro 13,2019-04-01,350.0,15
Libro 13,2019-05-01,779.0,16
Libro 13,2019-06-01,521.0,17
Libro 13,2019-07-01,299.0,18
Libro 13,2019-08-01,102.0,19
Libro 13,2019-09-01,101.0,20
Libro 13,2019-10-01,122.0,21
Libro 13,2019-11-01,107.0,22
Libro 13,2019-12-01,289.0,23
Libro 13,2020-01-01,115.0,24
Libro 13,2020-02-01,87.0,25
Libro 13,2020-03-01,41.0,26
Libro 13,2020-04-01,9.0,27
Libro 13,2020-05-01,6.0,28
Libro 13,2020-06-01,28.0,29
Libro 13,2020-07-01,50.0,30
Libro 13,2020-08-01,52.0,31
Libro 13,2020-09-01,43.0,32
Libro 13,2020-10-01,73.0,33
Libro 13,2020-11-01,50.0,34
Libro 13,2020-12-01,250.0,35
Libro 13,2021-01-01,54.0,36
Libro 130,2018-01-01,26.0,0
Libro 130,2018-02-01,21.0,1
Libro 130,2018-03-01,26.0,2
Libro 130,2018-04-01,31.0,3
Libro 130,2018-05-01,33.0,4
Libro 130,2018-06-01,19.0,5
Libro 130,2018-07-01,21.0,6
Libro 130,2018-08-01,14.0,7
Libro 130,2018-09-01,18.0,8
Libro 130,2018-10-01,37.0,9
Libro 130,2018-11-01,33.0,10
Libro 130,2018-12-01,0.0,11
Libro 130,2019-01-01,24.0,12
Libro 130,2019-02-01,29.0,13
Libro 130,2019-03-01,29.0,14
Libro 130,2019-04-01,8.0,15
Libro 130,2019-05-01,16.0,16
Libro 130,2019-06-01,17.0,17
Libro 130,2019-07-01,14.0,18
Libro 130,2019-08-01,20.0,19
Libro 130,2019-09-01,32.0,20
Libro 130,2019-10-01,65.0,21
Libro 130,2019-11-01,44.0,22
Libro 130,2019-12-01,65.0,23
Libro 130,2020-01-01,52.0,24
Libro 130,2020-02-01,46.0,25
Libro 130,2020-03-01,37.0,26
Libro 130,2020-04-01,18.0,27
Libro 130,2020-05-01,23.0,28
Libro 130,2020-06-01,10.0,29
Libro 130,2020-07-01,31.0,30
Libro 130,2020-08-01,28.0,31
Libro 130,2020-09-01,29.0,32
Libro 130,2020-10-01,29.0,33
Libro 130,2020-11-01,21.0,34
Libro 130,2020-12-01,38.0,35
Libro 130,2021-01-01,16.0,36
Libro 131,2018-01-01,0.0,0
Libro 131,2018-02-01,0.0,1
Libro 131,2018-03-01,0.0,2
Libro 131,2018-04-01,0.0,3
Libro 131,2018-05-01,0.0,4
Libro 131,2018-06-01,1.0,5
Libro 131,2018-07-01,3.0,6
Libro 131,2018-08-01,0.0,7
Libro 131,2018-09-01,3.0,8
Libro 131,2018-10-01,0.0,9
Libro 131,2018-11-01,5.0,10
Libro 131,2018-12-01,0.0,11
Libro 131,2019-01-01,4.0,12
Libro 131,2019-02-01,3.0,13
Libro 131,2019-03-01,1.0,14
Libro 131,2019-04-01,1.0,15
Libro 131,2019-05-01,1.0,16
Libro 131,2019-06-01,1.0,17
Libro 131,2019-07-01,0.0,18
Libro 131,2019-08-01,0.0,19
Libro 131,2019-09-01,0.0,20
Libro 131,2019-10-01,0.0,21
Libro 131,2019-11-01,3.0,22
Libro 131,2019-12-01,7.0,23
Libro 131,2020-01-01,3.0,24
Libro 131,2020-02-01,2.0,25
Libro 131,2020-03-01,1.0,26
Libro 131,2020-04-01,0.0,27
Libro 131,2020-05-01,2.0,28
Libro 131,2020-06-01,1.0,29
Libro 131,2020-07-01,3.0,30
Libro 131,2020-08-01,3.0,31
Libro 131,2020-09-01,3.0,32
Libro 131,2020-10-01,5.0,33
Libro 131,2020-11-01,4.0,34
Libro 131,2020-12-01,4.0,35
Libro 131,2021-01-01,2.0,36
Libro 132,2018-01-01,9.0,0
Libro 132,2018-02-01,3.0,1
Libro 132,2018-03-01,4.0,2
Libro 132,2018-04-01,4.0,3
Libro 132,2018-05-01,2.0,4
Libro 132,2018-06-01,4.0,5
Libro 132,2018-07-01,11.0,6
Libro 132,2018-08-01,0.0,7
Libro 132,2018-09-01,5.0,8
Libro 132,2018-10-01,5.0,9
Libro 132,2018-11-01,10.0,10
Libro 132,2018-12-01,0.0,11
Libro 132,2019-01-01,5.0,12
Libro 132,2019-02-01,5.0,13
Libro 132,2019-03-01,2.0,14
Libro 132,2019-04-01,2.0,15
Libro 132,2019-05-01,4.0,16
Libro 132,2019-06-01,2.0,17
Libro 132,2019-07-01,1.0,18
Libro 132,2019-08-01,2.0,19
Libro 132,2019-09-01,2.0,20
Libro 132,2019-10-01,2.0,21
Libro 132,2019-11-01,1.0,22
Libro 132,2019-12-01,2.0,23
Libro 132,2020-01-01,3.0,24
Libro 132,2020-02-01,2.0,25
Libro 132,2020-03-01,5.0,26
Libro 132,2020-04-01,5.0,27
Libro 132,2020-05-01,6.0,28
Libro 132,2020-06-01,5.0,29
Libro 132,2020-07-01,9.0,30
Libro 132,2020-08-01,4.0,31
Libro 132,2020-09-01,4.0,32
Libro 132,2020-10-01,6.0,33
Libro 132,2020-11-01,8.0,34
Libro 132,2020-12-01,11.0,35
Libro 132,2021-01-01,1.0,36
Libro 133,2018-01-01,21.0,0
Libro 133,2018-02-01,9.0,1
Libro 133,2018-03-01,15.0,2
Libro 133,2018-04-01,12.0,3
Libro 133,2018-05-01,11.0,4
Libro 133,2018-06-01,5.0,5
Libro 133,2018-07-01,14.0,6
Libro 133,2018-08-01,2.0,7
Libro 133,2018-09-01,7.0,8
Libro 133,2018-10-01,13.0,9
Libro 133,2018-11-01,16.0,10
Libro 133,2018-12-01,0.0,11
Libro 133,2019-01-01,16.0,12
Libro 133,2019-02-01,8.0,13
Libro 133,2019-03-01,18.0,14
Libro 133,2019-04-01,10.0,15
Libro 133,2019-05-01,7.0,16
Libro 133,2019-06-01,13.0,17
Libro 133,2019-07-01,15.0,18
Libro 133,2019-08-01,6.0,19
Libro 133,2019-09-01,19.0,20
Libro 133,2019-10-01,8.0,21
Libro 133,2019-11-01,19.0,22
Libro 133,2019-12-01,18.0,23
Libro 133,2020-01-01,36.0,24
Libro 133,2020-02-01,22.0,25
Libro 133,2020-03-01,13.0,26
Libro 133,2020-04-01,19.0,27
Libro 133,2020-05-01,31.0,28
Libro 133,2020-06-01,47.0,29
Libro 133,2020-07-01,61.0,30
Libro 133,2020-08-01,54.0,31
Libro 133,2020-09-01,43.0,32
Libro 133,2020-10-01,95.0,33
Libro 133,2020-11-01,26.0,34
Libro 133,2020-12-01,42.0,35
Libro 133,2021-01-01,21.0,36
Libro 134,2018-01-01,51.0,0
Libro 134,2018-02-01,83.0,1
Libro 134,2018-03-01,53.0,2
Libro 134,2018-04-01,35.0,3
Libro 134,2018-05-01,33.0,4
Libro 134,2018-06-01,32.0,5
Libro 134,2018-07-01,50.0,6
Libro 134,2018-08-01,14.0,7
Libro 134,2018-09-01,22.0,8
Libro 134,2018-10-01,29.0,9
Libro 134,2018-11-01,34.0,10
Libro 134,2018-12-01,0.0,11
Libro 134,2019-01-01,21.0,12
Libro 134,2019-02-01,21.0,13
Libro 134,2019-03-01,16.0,14
Libro 134,2019-04-01,15.0,15
Libro 134,2019-05-01,4.0,16
Libro 134,2019-06-01,20.0,17
Libro 134,2019-07-01,21.0,18
Libro 134,2019-08-01,10.0,19
Libro 134,2019-09-01,22.0,20
Libro 134,2019-10-01,18.0,21
Libro 134,2019-11-01,16.0,22
Libro 134,2019-12-01,30.0,23
